tau1,tau2,tau3,tau4,tau5,tau6
-15.842891556896781,-144.16329145304928,-42.22170032364826,1.2036108275506558,-0.1824029502223126,0.013287076109916779
-16.848330853460123,-145.4707437136228,-42.73009870587608,1.1987140935972374,-0.18165772418814624,0.011603496372312352
-17.83785170202018,-146.75286234469814,-43.228704068256604,1.1938303556760224,-0.18092158163133787,0.009950311553800578
-18.810994866076484,-148.0089738004168,-43.717252137124014,1.1889678783825806,-0.1801961266842355,0.008328521750269928
-19.767315703604257,-149.2384255587699,-44.19548642036694,1.184134868534111,-0.1794829375770057,0.0067390941276582045
-20.706384472892903,-150.4405865649616,-44.66315838421826,1.1793394604633542,-0.1787835634963985,0.00518296195125878
-21.627786612622103,-151.61484765745413,-45.120027625014245,1.1745897015096742,-0.17809952155028935,0.003661023664761835
-22.531122997514426,-152.76062197451157,-45.56586203504453,1.1698935377552269,-0.17743229384727766,0.0021741420237212164
-23.416010169115914,-153.87734534303632,-46.000437963183046,1.1652588000358801,-0.17678332469657904,0.000723143283047456
-24.282080540896672,-154.96447664822227,-46.423540369609995,1.1606931902647772,-0.17615401793651686,-0.0006911835596934771
-25.128982580558592,-156.02149818457008,-46.834962974805315,1.1562042680969102,-0.17554573439488572,-0.002068087463791682
-25.956380965821836,-157.0479159876606,-47.23450840252351,1.1517994379830898,-0.17495978949327565,-0.0034068559859235514
-26.76395671698652,-158.0432601453141,-47.62198831611733,1.147485936636293,-0.17439745099526094,-0.004706815860224069
-27.551407306442144,-159.00708509063446,-47.997223549147094,1.143270820927727,-0.17385993690162058,-0.005967333520271713
-28.31844674334876,-159.93896987400205,-48.36004422898222,1.139160956273064,-0.17334841350420538,-0.007187815557374924
-29.064805636214544,-160.8385184154069,-48.71028989392358,1.135163005509004,-0.17286399359632046,-0.008367709118460513
-29.790231232807574,-161.70535973704227,-49.04780960367436,1.1312834182975406,-0.17240773484297658,-0.009506502241944305
-30.49448743847983,-162.53914817438834,-49.37246204239505,1.1275284210822345,-0.1719806383141857,-0.010603724130462212
-31.177354812920598,-163.33956356773325,-49.68411561501618,1.123904007615227,-0.1715836471851325,-0.011658945362119325
-31.838630546323575,-164.10631143295373,-49.98264853620412,1.120415930080006,-0.17121764560081573,-0.012671778039208777
-32.47812841608435,-164.83912311177403,-50.26794891203527,1.117069690821449,-0.17088345770833568,-0.013641875875566041
-33.0956787236789,-165.53775590106315,-50.539914814025884,1.1138705347110176,-0.17058184685726505,-0.014568934221777498
-33.691128213550115,-166.20199316087613,-50.79845434535797,1.1108234421513137,-0.17031351496466848,-0.015452690029761094
-34.264339974516716,-166.831644403361,-51.04348570001487,1.107933122733516,-0.17007910204774193,-0.01629292175859194
-34.81519332416601,-167.42654535921287,-51.27493721337668,1.105204009566182,-0.16987918591914447,-0.01708944921982024
-35.34358367656676,-167.98655802378232,-51.492747405057905,1.1026402542832399,-0.16971428204698844,-0.017842133364796967
-35.849422396138635,-168.51157068310584,-51.696865013981224,1.100245722721831,-0.1695848435724641,-0.018550876016720324
-36.332636636556956,-169.00149791838905,-51.88724902495113,1.0980239912965428,-0.1694912614835559,-0.019215619545727466
-36.79316916546269,-169.45628059017113,-52.063868687179074,1.0959783440619213,-0.16943386494700885,-0.019836346490586427
-37.23097817817813,-169.87588580207535,-52.22670352459944,1.0941117704583567,-0.169412921784027,-0.02041307912834772
-37.64603709830009,-170.26030684367126,-52.37574333767289,1.0924269637544606,-0.169428639095825,-0.020945878992446355
-38.03833436770712,-170.6095631128395,-52.510988196771656,1.0909263201717185,-0.1694811640294561,-0.021434846342128503
-38.4078732272112,-170.92370001898792,-52.63244842757257,1.0896119386840106,-0.16957058467657787,-0.021880119585852644
-38.75467148751608,-171.2027888641109,-52.740144587202,1.0884856214964576,-0.16969693110734502,-0.02228187465765749
-39.07876129097558,-171.4469267056932,-52.83410743258531,1.0875488751884876,-0.1698601765285471,-0.02264032435188043
-39.380188867606016,-171.65623619924963,-52.91437788012047,1.0868029125023497,-0.17006023855780464,-0.022955717616862763
-39.65901428278299,-171.8308654201698,-52.981006956419506,1.0862486547809183,-0.17029698061527224,-0.0232283388086436
-39.91531117902874,-171.97098766745404,-53.034055741089034,1.0858867350300772,-0.1705702134223115,-0.02345850690911511
-40.149166514132176,-172.07680124803224,-53.073595300967156,1.0857175015847427,-0.17087969659583943,-0.0236465747100844
-40.36068029212946,-172.1485292407359,-53.09970661541097,1.0857410223823545,-0.17122514034360317,-0.023792927963543962
-40.54996529233896,-172.18641924290586,-53.11248049373087,1.0859570898012059,-0.17160620724290876,-0.02389798450374712
-40.71714679491708,-172.19074309826698,-53.112017484177294,1.0863652260559413,-0.17202251409839975,-0.023962193341528718
-40.86236230317417,-172.161796605037,-53.09842777410486,1.0869646891310727,-0.17247363387683992,-0.023986033732184286
-40.98576126454918,-172.09989920820928,-53.071831082726206,1.087754479219158,-0.17295909770551465,-0.023970014222664614
-41.087504789389946,-172.0053936721593,-53.03235654497706,1.088733345657629,-0.17347839693175618,-0.023914671675706607
-41.167765369755045,-171.8786457365604,-52.98014258765351,1.0898997943168727,-0.1740309852334614,-0.023820570277560838
-41.226726598125,-171.72004375590427,-52.9153367978266,1.091252095430021,-0.1746162807735605,-0.02368830052950135
-41.264582884275086,-171.5299983206681,-52.83809578288748,1.0927882918404475,-0.175233668397177,-0.023518478224360973
-41.28153917464749,-171.30894186265402,-52.7485850231127,1.0945062076221448,-0.1758825018543986,-0.023311743412715785
-41.27781067250442,-171.05732824448654,-52.64697871672645,1.0964034570637806,-0.17656210604994205,-0.023068759358765303
-41.25362255753919,-170.77563233314012,-52.53345961752265,1.0984774539758226,-0.17727177931227703,-0.022790211490094258
-41.20920970956501,-170.4643495574351,-52.40821886491702,1.100725421293562,-0.17801079566841532,-0.02247680634109284
-41.14481643246188,-170.12399545126854,-52.271455807164315,1.1031444009586093,-0.17877840712816345,-0.022129270492838422
-41.060696180339,-169.75510518146768,-52.12337781740008,1.105731264025294,-0.1795738459629743,-0.02174834951313061
-40.957111287348475,-169.3582330614995,-51.96420010289202,1.1084827209839265,-0.1803963269768986,-0.021334806895374852
-40.834332698990956,-168.93395205167016,-51.79414550785713,1.1113953322590349,-0.18124504976350975,-0.020889423000955285
-40.69263970587414,-168.48285324533302,-51.613444309689264,1.1144655188565613,-0.18211920094279327,-0.020412994005175707
