q0,q1,q2,q3,q4,q5,q6
0.411336233,0.809893154,-0.007446667,0.541863330,-0.414769864,0.439230312,-0.301297413
0.410421005,0.810887225,-0.006474909,0.542205077,-0.414623623,0.439525891,-0.303502171
0.409507318,0.811880500,-0.005502028,0.542547103,-0.414472750,0.439820732,-0.305704812
0.408595180,0.812872969,-0.004528023,0.542889405,-0.414317249,0.440114827,-0.307905318
0.407684595,0.813864624,-0.003552899,0.543231975,-0.414157122,0.440408169,-0.310103669
0.406775572,0.814855454,-0.002576655,0.543574809,-0.413992370,0.440700748,-0.312299848
0.405868116,0.815845449,-0.001599294,0.543917902,-0.413822996,0.440992557,-0.314493835
0.404962234,0.816834599,-0.000620817,0.544261247,-0.413649003,0.441283587,-0.316685612
0.404057933,0.817822896,0.000358774,0.544604839,-0.413470393,0.441573830,-0.318875160
0.403155218,0.818810328,0.001339477,0.544948673,-0.413287168,0.441863279,-0.321062460
0.402254097,0.819796887,0.002321290,0.545292744,-0.413099330,0.442151925,-0.323247493
0.401354575,0.820782563,0.003304212,0.545637045,-0.412906882,0.442439759,-0.325430242
0.400456660,0.821767344,0.004288241,0.545981571,-0.412709827,0.442726775,-0.327610686
0.399560357,0.822751223,0.005273376,0.546326317,-0.412508167,0.443012963,-0.329788807
0.398665673,0.823734190,0.006259614,0.546671276,-0.412301904,0.443298315,-0.331964588
0.397772615,0.824716233,0.007246954,0.547016444,-0.412091042,0.443582824,-0.334138008
0.396881187,0.825697344,0.008235394,0.547361815,-0.411875583,0.443866482,-0.336309051
0.395991398,0.826677513,0.009224933,0.547707382,-0.411655529,0.444149280,-0.338477695
0.395103253,0.827656731,0.010215568,0.548053141,-0.411430883,0.444431210,-0.340643925
0.394216758,0.828634986,0.011207298,0.548399086,-0.411201649,0.444712264,-0.342807720
0.393331919,0.829612271,0.012200121,0.548745211,-0.410967829,0.444992434,-0.344969062
0.392448743,0.830588574,0.013194035,0.549091511,-0.410729426,0.445271713,-0.347127933
0.391567236,0.831563886,0.014189039,0.549437979,-0.410486442,0.445550091,-0.349284314
0.390687404,0.832538198,0.015185131,0.549784611,-0.410238881,0.445827561,-0.351438187
0.389809253,0.833511500,0.016182308,0.550131400,-0.409986745,0.446104115,-0.353589532
0.388932789,0.834483781,0.017180570,0.550478340,-0.409730038,0.446379745,-0.355738333
0.388058019,0.835455033,0.018179914,0.550825427,-0.409468763,0.446654443,-0.357884569
0.387184947,0.836425245,0.019180339,0.551172654,-0.409202922,0.446928201,-0.360028224
0.386313581,0.837394408,0.020181843,0.551520015,-0.408932520,0.447201010,-0.362169278
0.385443927,0.838362512,0.021184423,0.551867505,-0.408657558,0.447472863,-0.364307712
0.384575989,0.839329548,0.022188079,0.552215118,-0.408378040,0.447743752,-0.366443510
0.383709775,0.840295505,0.023192808,0.552562848,-0.408093970,0.448013669,-0.368576651
0.382845290,0.841260374,0.024198608,0.552910689,-0.407805351,0.448282606,-0.370707118
0.381982540,0.842224145,0.025205478,0.553258636,-0.407512185,0.448550554,-0.372834893
0.381121531,0.843186809,0.026213416,0.553606682,-0.407214477,0.448817506,-0.374959957
0.380262268,0.844148356,0.027222420,0.553954823,-0.406912230,0.449083455,-0.377082292
0.379404759,0.845108776,0.028232487,0.554303051,-0.406605447,0.449348391,-0.379201879
0.378549007,0.846068059,0.029243617,0.554651362,-0.406294131,0.449612307,-0.381318701
0.377695020,0.847026196,0.030255808,0.554999749,-0.405978287,0.449875196,-0.383432739
0.376842802,0.847983177,0.031269057,0.555348206,-0.405657918,0.450137049,-0.385543975
0.375992361,0.848938993,0.032283362,0.555696728,-0.405333026,0.450397857,-0.387652390
0.375143700,0.849893633,0.033298723,0.556045309,-0.405003617,0.450657615,-0.389757967
0.374296827,0.850847089,0.034315136,0.556393942,-0.404669693,0.450916313,-0.391860688
0.373451746,0.851799350,0.035332600,0.556742622,-0.404331258,0.451173943,-0.393960533
0.372608463,0.852750407,0.036351113,0.557091343,-0.403988317,0.451430498,-0.396057486
0.371766985,0.853700250,0.037370673,0.557440100,-0.403640872,0.451685970,-0.398151528
0.370927316,0.854648870,0.038391279,0.557788885,-0.403288927,0.451940351,-0.400242640
0.370089461,0.855596256,0.039412928,0.558137693,-0.402932487,0.452193633,-0.402330806
0.369253428,0.856542400,0.040435618,0.558486518,-0.402571555,0.452445808,-0.404416006
0.368419220,0.857487292,0.041459348,0.558835354,-0.402206136,0.452696869,-0.406498223
0.367586844,0.858430922,0.042484115,0.559184196,-0.401836232,0.452946807,-0.408577439
0.366756304,0.859373280,0.043509918,0.559533036,-0.401461849,0.453195615,-0.410653635
0.365927608,0.860314357,0.044536754,0.559881870,-0.401082990,0.453443286,-0.412726795
0.365100758,0.861254143,0.045564622,0.560230691,-0.400699659,0.453689810,-0.414796899
0.364275763,0.862192629,0.046593520,0.560579493,-0.400311860,0.453935181,-0.416863930
0.363452625,0.863129805,0.047623446,0.560928269,-0.399919598,0.454179390,-0.418927870
0.362631351,0.864065662,0.048654397,0.561277015,-0.399522877,0.454422430,-0.420988702
0.361811947,0.865000189,0.049686373,0.561625724,-0.399121700,0.454664293,-0.423046407
0.360994416,0.865933378,0.050719370,0.561974390,-0.398716073,0.454904972,-0.425100967
0.360178766,0.866865219,0.051753387,0.562323006,-0.398305999,0.455144458,-0.427152366
0.359365000,0.867795702,0.052788422,0.562671567,-0.397891483,0.455382744,-0.429200584
0.358553124,0.868724818,0.053824472,0.563020067,-0.397472529,0.455619822,-0.431245604
0.357743143,0.869652557,0.054861537,0.563368499,-0.397049141,0.455855684,-0.433287409
0.356935063,0.870578910,0.055899613,0.563716858,-0.396621324,0.456090324,-0.435325980
0.356128888,0.871503867,0.056938700,0.564065136,-0.396189083,0.456323732,-0.437361301
0.355324624,0.872427418,0.057978794,0.564413329,-0.395752422,0.456555902,-0.439393353
0.354522275,0.873349555,0.059019894,0.564761430,-0.395311346,0.456786825,-0.441422119
0.353721846,0.874270268,0.060061997,0.565109433,-0.394865858,0.457016494,-0.443447580
0.352923344,0.875189546,0.061105103,0.565457332,-0.394415965,0.457244902,-0.445469721
0.352126772,0.876107382,0.062149208,0.565805120,-0.393961669,0.457472041,-0.447488522
0.351332135,0.877023764,0.063194310,0.566152791,-0.393502977,0.457697902,-0.449503966
0.350539439,0.877938685,0.064240408,0.566500339,-0.393039893,0.457922479,-0.451516037
0.349748688,0.878852133,0.065287500,0.566847759,-0.392572421,0.458145764,-0.453524716
0.348959888,0.879764101,0.066335583,0.567195043,-0.392100567,0.458367749,-0.455529985
0.348173042,0.880674578,0.067384656,0.567542186,-0.391624335,0.458588427,-0.457531828
0.347388157,0.881583555,0.068434716,0.567889181,-0.391143730,0.458807791,-0.459530227
0.346605236,0.882491023,0.069485760,0.568236022,-0.390658758,0.459025831,-0.461525165
0.345824285,0.883396971,0.070537788,0.568582703,-0.390169422,0.459242542,-0.463516624
0.345045307,0.884301392,0.071590797,0.568929218,-0.389675729,0.459457915,-0.465504586
0.344268309,0.885204275,0.072644785,0.569275560,-0.389177682,0.459671943,-0.467489035
0.343493294,0.886105611,0.073699750,0.569621723,-0.388675288,0.459884619,-0.469469954
0.342720268,0.887005390,0.074755689,0.569967702,-0.388168551,0.460095935,-0.471447324
0.341949234,0.887903604,0.075812601,0.570313488,-0.387657476,0.460305883,-0.473421129
0.341180198,0.888800243,0.076870483,0.570659078,-0.387142069,0.460514456,-0.475391351
0.340413164,0.889695297,0.077929334,0.571004463,-0.386622335,0.460721646,-0.477357973
0.339648137,0.890588758,0.078989150,0.571349638,-0.386098279,0.460927447,-0.479320979
0.338885120,0.891480615,0.080049931,0.571694596,-0.385569906,0.461131850,-0.481280350
0.338124120,0.892370860,0.081111673,0.572039331,-0.385037221,0.461334849,-0.483236071
0.337365139,0.893259483,0.082174375,0.572383838,-0.384500231,0.461536435,-0.485188123
0.336608183,0.894146476,0.083238035,0.572728109,-0.383958940,0.461736601,-0.487136489
0.335853256,0.895031827,0.084302650,0.573072137,-0.383413354,0.461935341,-0.489081153
0.335100362,0.895915530,0.085368218,0.573415918,-0.382863478,0.462132646,-0.491022098
0.334349505,0.896797573,0.086434737,0.573759445,-0.382309318,0.462328509,-0.492959306
0.333600691,0.897677948,0.087502204,0.574102710,-0.381750880,0.462522923,-0.494892761
0.332853923,0.898556646,0.088570618,0.574445708,-0.381188168,0.462715881,-0.496822446
0.332109206,0.899433657,0.089639977,0.574788433,-0.380621189,0.462907375,-0.498748343
0.331366543,0.900308973,0.090710278,0.575130877,-0.380049948,0.463097397,-0.500670436
0.330625940,0.901182583,0.091781518,0.575473036,-0.379474451,0.463285941,-0.502588709
0.329887399,0.902054479,0.092853697,0.575814901,-0.378894703,0.463473000,-0.504503143
0.329150926,0.902924652,0.093926811,0.576156468,-0.378310711,0.463658565,-0.506413723
0.328416525,0.903793092,0.095000858,0.576497728,-0.377722479,0.463842630,-0.508320432
0.327684199,0.904659790,0.096075836,0.576838677,-0.377130015,0.464025188,-0.510223252
0.326953953,0.905524738,0.097151743,0.577179308,-0.376533323,0.464206231,-0.512122168
0.326225790,0.906387925,0.098228576,0.577519614,-0.375932410,0.464385751,-0.514017162
0.325499715,0.907249343,0.099306334,0.577859589,-0.375327282,0.464563743,-0.515908218
0.324775732,0.908108982,0.100385013,0.578199226,-0.374717944,0.464740198,-0.517795319
0.324053845,0.908966835,0.101464613,0.578538519,-0.374104403,0.464915109,-0.519678449
0.323334057,0.909822890,0.102545129,0.578877462,-0.373486664,0.465088470,-0.521557591
0.322616373,0.910677140,0.103626561,0.579216048,-0.372864734,0.465260273,-0.523432728
0.321900797,0.911529575,0.104708906,0.579554270,-0.372238619,0.465430510,-0.525303845
0.321187331,0.912380186,0.105792161,0.579892123,-0.371608325,0.465599176,-0.527170924
0.320475981,0.913228965,0.106876325,0.580229599,-0.370973857,0.465766262,-0.529033949
0.319766749,0.914075901,0.107961394,0.580566693,-0.370335223,0.465931762,-0.530892904
0.319059640,0.914920987,0.109047367,0.580903397,-0.369692429,0.466095668,-0.532747773
0.318354658,0.915764213,0.110134242,0.581239706,-0.369045480,0.466257973,-0.534598538
0.317651805,0.916605569,0.111222015,0.581575612,-0.368394384,0.466418671,-0.536445184
0.316951086,0.917445048,0.112310685,0.581911110,-0.367739145,0.466577754,-0.538287694
0.316252505,0.918282640,0.113400249,0.582246193,-0.367079772,0.466735215,-0.540126053
0.315556065,0.919118336,0.114490706,0.582580854,-0.366416270,0.466891048,-0.541960243
0.314861769,0.919952127,0.115582052,0.582915087,-0.365748646,0.467045244,-0.543790249
0.314169621,0.920784004,0.116674285,0.583248885,-0.365076906,0.467197798,-0.545616054
0.313479626,0.921613959,0.117767403,0.583582242,-0.364401056,0.467348702,-0.547437643
0.312791785,0.922441982,0.118861403,0.583915151,-0.363721104,0.467497950,-0.549254999
0.312106103,0.923268064,0.119956284,0.584247607,-0.363037055,0.467645534,-0.551068106
0.311422583,0.924092198,0.121052042,0.584579601,-0.362348917,0.467791447,-0.552876948
0.310741229,0.924914372,0.122148676,0.584911128,-0.361656697,0.467935683,-0.554681509
0.310062043,0.925734580,0.123246182,0.585242181,-0.360960400,0.468078234,-0.556481774
0.309385030,0.926552812,0.124344559,0.585572754,-0.360260033,0.468219094,-0.558277725
0.308710192,0.927369059,0.125443805,0.585902841,-0.359555604,0.468358256,-0.560069348
0.308037534,0.928183312,0.126543916,0.586232433,-0.358847119,0.468495713,-0.561856627
0.307367057,0.928995563,0.127644890,0.586561526,-0.358134585,0.468631458,-0.563639544
0.306698766,0.929805802,0.128746725,0.586890112,-0.357418008,0.468765485,-0.565418086
0.306032664,0.930614022,0.129849419,0.587218185,-0.356697396,0.468897786,-0.567192235
0.305368753,0.931420213,0.130952968,0.587545739,-0.355972756,0.469028354,-0.568961977
0.304707037,0.932224366,0.132057371,0.587872766,-0.355244094,0.469157184,-0.570727295
0.304047520,0.933026473,0.133162625,0.588199260,-0.354511418,0.469284268,-0.572488174
0.303390203,0.933826526,0.134268728,0.588525215,-0.353774735,0.469409599,-0.574244598
0.302735091,0.934624514,0.135375677,0.588850624,-0.353034051,0.469533171,-0.575996551
0.302082186,0.935420430,0.136483469,0.589175481,-0.352289373,0.469654977,-0.577744018
0.301431491,0.936214266,0.137592103,0.589499778,-0.351540710,0.469775010,-0.579486984
0.300783010,0.937006011,0.138701575,0.589823510,-0.350788067,0.469893264,-0.581225433
0.300136744,0.937795658,0.139811883,0.590146670,-0.350031453,0.470009732,-0.582959349
0.299492698,0.938583198,0.140923026,0.590469250,-0.349270874,0.470124407,-0.584688716
0.298850874,0.939368623,0.142034999,0.590791246,-0.348506338,0.470237283,-0.586413521
0.298211274,0.940151924,0.143147801,0.591112649,-0.347737851,0.470348353,-0.588133746
0.297573903,0.940933092,0.144261429,0.591433453,-0.346965422,0.470457610,-0.589849377
0.296938761,0.941712118,0.145375881,0.591753653,-0.346189058,0.470565049,-0.591560399
0.296305853,0.942488995,0.146491154,0.592073240,-0.345408765,0.470670661,-0.593266796
0.295675181,0.943263713,0.147607245,0.592392209,-0.344624552,0.470774441,-0.594968553
0.295046748,0.944036265,0.148724153,0.592710552,-0.343836426,0.470876383,-0.596665654
0.294420556,0.944806641,0.149841873,0.593028265,-0.343044395,0.470976479,-0.598358086
0.293796608,0.945574833,0.150960405,0.593345338,-0.342248465,0.471074724,-0.600045831
0.293174906,0.946340832,0.152079745,0.593661767,-0.341448644,0.471171110,-0.601728876
0.292555454,0.947104631,0.153199891,0.593977544,-0.340644941,0.471265631,-0.603407205
0.291938254,0.947866221,0.154320840,0.594292663,-0.339837362,0.471358281,-0.605080804
0.291323307,0.948625593,0.155442589,0.594607118,-0.339025916,0.471449054,-0.606749656
0.290710618,0.949382739,0.156565137,0.594920901,-0.338210610,0.471537942,-0.608413748
0.290100188,0.950137650,0.157688479,0.595234005,-0.337391451,0.471624940,-0.610073065
0.289492019,0.950890319,0.158812615,0.595546425,-0.336568447,0.471710042,-0.611727590
0.288886114,0.951640736,0.159937541,0.595858154,-0.335741607,0.471793240,-0.613377311
0.288282476,0.952388894,0.161063254,0.596169185,-0.334910938,0.471874528,-0.615022211
0.287681107,0.953134784,0.162189752,0.596479511,-0.334076448,0.471953901,-0.616662277
0.287082009,0.953878398,0.163317032,0.596789126,-0.333238144,0.472031351,-0.618297492
0.286485184,0.954619727,0.164445092,0.597098023,-0.332396035,0.472106873,-0.619927844
0.285890635,0.955358764,0.165573929,0.597406196,-0.331550129,0.472180460,-0.621553316
0.285298364,0.956095500,0.166703541,0.597713638,-0.330700433,0.472252107,-0.623173895
0.284708373,0.956829926,0.167833924,0.598020341,-0.329846955,0.472321806,-0.624789565
0.284120664,0.957562035,0.168965076,0.598326301,-0.328989704,0.472389551,-0.626400313
0.283535239,0.958291819,0.170096994,0.598631509,-0.328128688,0.472455337,-0.628006123
0.282952101,0.959019268,0.171229676,0.598935960,-0.327263914,0.472519157,-0.629606981
0.282371251,0.959744376,0.172363119,0.599239646,-0.326395392,0.472581005,-0.631202874
0.281792692,0.960467133,0.173497321,0.599542561,-0.325523128,0.472640875,-0.632793785
0.281216426,0.961187532,0.174632277,0.599844699,-0.324647131,0.472698760,-0.634379702
0.280642454,0.961905565,0.175767987,0.600146052,-0.323767409,0.472754655,-0.635960609
0.280070778,0.962621223,0.176904447,0.600446614,-0.322883971,0.472808554,-0.637536493
0.279501401,0.963334499,0.178041654,0.600746379,-0.321996825,0.472860450,-0.639107339
0.278934325,0.964045384,0.179179606,0.601045340,-0.321105980,0.472910337,-0.640673133
0.278369550,0.964753871,0.180318301,0.601343489,-0.320211442,0.472958210,-0.642233861
0.277807080,0.965459951,0.181457734,0.601640822,-0.319313222,0.473004062,-0.643789508
0.277246915,0.966163616,0.182597904,0.601937330,-0.318411327,0.473047887,-0.645340061
0.276689058,0.966864859,0.183738807,0.602233007,-0.317505765,0.473089679,-0.646885505
0.276133510,0.967563671,0.184880441,0.602527847,-0.316596546,0.473129433,-0.648425827
0.275580273,0.968260044,0.186022804,0.602821842,-0.315683677,0.473167142,-0.649961013
0.275029349,0.968953971,0.187165892,0.603114987,-0.314767167,0.473202801,-0.651491048
0.274480739,0.969645444,0.188309703,0.603407275,-0.313847025,0.473236403,-0.653015919
0.273934445,0.970334454,0.189454234,0.603698698,-0.312923260,0.473267943,-0.654535611
0.273390468,0.971020994,0.190599482,0.603989251,-0.311995879,0.473297415,-0.656050112
0.272848811,0.971705056,0.191745444,0.604278926,-0.311064891,0.473324813,-0.657559407
0.272309474,0.972386632,0.192892117,0.604567718,-0.310130306,0.473350130,-0.659063483
0.271772459,0.973065715,0.194039499,0.604855619,-0.309192132,0.473373362,-0.660562325
0.271237768,0.973742296,0.195187587,0.605142622,-0.308250377,0.473394503,-0.662055921
0.270705401,0.974416368,0.196336378,0.605428722,-0.307305051,0.473413546,-0.663544256
0.270175361,0.975087923,0.197485870,0.605713911,-0.306356162,0.473430487,-0.665027317
0.269647649,0.975756953,0.198636058,0.605998183,-0.305403719,0.473445318,-0.666505090
0.269122265,0.976423451,0.199786941,0.606281531,-0.304447730,0.473458035,-0.667977563
0.268599212,0.977087409,0.200938516,0.606563949,-0.303488205,0.473468632,-0.669444721
0.268078491,0.977748819,0.202090779,0.606845430,-0.302525153,0.473477104,-0.670906551
0.267560103,0.978407673,0.203243729,0.607125967,-0.301558582,0.473483443,-0.672363040
0.267044048,0.979063965,0.204397361,0.607405553,-0.300588502,0.473487646,-0.673814175
0.266530329,0.979717686,0.205551674,0.607684183,-0.299614921,0.473489706,-0.675259941
0.266018946,0.980368828,0.206706664,0.607961849,-0.298637849,0.473489617,-0.676700327
0.265509901,0.981017385,0.207862328,0.608238544,-0.297657294,0.473487375,-0.678135318
0.265003194,0.981663348,0.209018664,0.608514263,-0.296673265,0.473482973,-0.679564902
0.264498827,0.982306710,0.210175668,0.608788999,-0.295685773,0.473476406,-0.680989065
0.263996800,0.982947464,0.211333338,0.609062744,-0.294694825,0.473467668,-0.682407794
0.263497115,0.983585602,0.212491671,0.609335492,-0.293700431,0.473456755,-0.683821077
0.262999773,0.984221117,0.213650663,0.609607237,-0.292702600,0.473443660,-0.685228900
0.262504774,0.984854000,0.214810313,0.609877973,-0.291701341,0.473428379,-0.686631251
